event-id,visible,timestamp,location-long,location-lat,external-temperature,ground-speed,heading,height-above-msl,gls:light-level,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
18750631703,TRUE,54:55.0,-86.3073792,48.8717856,13.5,0.5,0,200.8,1714,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631704,TRUE,57:58.0,-86.3048832,48.872992,14.8,0.8,51.2,215.6,4781,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631705,TRUE,07:56.0,-86.3025984,48.8753792,17.8,8.6,45.5,216.7,5016,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631706,TRUE,08:57.0,-86.3015616,48.8760032,17.8,1.5,0,249.2,125,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631707,TRUE,09:57.0,-86.3015296,48.8773536,17.6,0.1,0,226,5779,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631708,TRUE,10:55.0,-86.3003456,48.8775776,17.6,5.5,42.7,217.4,6190,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631709,TRUE,11:55.0,-86.3027136,48.8773664,17.4,5.7,15.5,289.3,11630,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631710,TRUE,12:55.0,-86.3017984,48.8781504,17.5,12.4,287.2,273.1,15734,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631711,TRUE,13:55.0,-86.3049728,48.8771712,17.3,9,135,278.8,20851,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631712,TRUE,14:55.0,-86.3074368,48.8755904,18.2,7.2,165.4,325.1,21439,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631713,TRUE,15:55.0,-86.3092736,48.8761536,18,6,18.8,376,11537,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631714,TRUE,16:56.0,-86.3082176,48.874816,17.1,0.6,0,511.4,15083,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631715,TRUE,17:55.0,-86.3042752,48.8756256,16.3,0.1,0,509.8,14006,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631716,TRUE,18:54.0,-86.305184,48.8774848,15.8,7.9,311.4,500.1,20732,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631717,TRUE,19:56.0,-86.3075392,48.8790624,15.6,6.2,0,491.5,14131,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631718,TRUE,20:55.0,-86.3105536,48.8805568,15.4,5.1,0,456.2,10789,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631719,TRUE,21:55.0,-86.3128256,48.8819264,14.8,3.8,0,589.1,8394,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631720,TRUE,22:56.0,-86.3166784,48.8852192,14.2,9,39.2,402.8,8412,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631721,TRUE,23:56.0,-86.3133632,48.8873376,13.5,10.3,58.1,385.7,8375,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631722,TRUE,24:55.0,-86.311424,48.8902688,13.1,4.8,0.1,355.7,8971,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631723,TRUE,25:55.0,-86.3097216,48.8926624,13.1,7.4,0,309.5,8747,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631724,TRUE,26:56.0,-86.3080896,48.8943872,13,0.2,0,260,434,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631725,TRUE,27:56.0,-86.3078336,48.8941504,13.5,0.6,48.4,265.8,1657,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631726,TRUE,28:55.0,-86.307776,48.8942304,14.4,0.2,0,262.2,219,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631727,TRUE,37:55.0,-86.3090496,48.8982848,18.3,1.4,0,235.2,4774,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631728,TRUE,48:21.0,-86.3050752,48.8957568,15.9,5.3,0,435.3,5672,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631729,TRUE,49:22.0,-86.3056512,48.894448,17,9.8,195.7,583.4,13853,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631730,TRUE,50:20.0,-86.3047936,48.894992,17,0.2,0,651.6,13853,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631731,TRUE,51:20.0,-86.3044736,48.896992,17.8,0.1,0,682.1,10305,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631732,TRUE,52:21.0,-86.3070208,48.8988672,16.2,8,335.9,579,6669,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631733,TRUE,53:09.0,-86.3077184,48.9019808,16.2,9.7,328.3,472.2,6669,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631734,TRUE,53:54.0,-86.3059712,48.9044064,14.8,9.8,21.7,360.5,5533,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631735,TRUE,54:59.0,-86.305312,48.9057728,13.5,0.1,0,218.5,495,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631736,TRUE,55:58.0,-86.3051968,48.9057792,13.5,0.3,0,197.6,20,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631737,TRUE,56:59.0,-86.30496,48.907024,13.9,4.2,27.6,222.4,2054,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631738,TRUE,58:06.0,-86.2989632,48.9062912,13.9,8.3,115.3,212.6,3821,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631739,TRUE,58:56.0,-86.2986368,48.9057952,13.7,6.2,0,253.6,2289,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631740,TRUE,00:25.0,-86.2964736,48.901792,13.8,9.9,214,373.4,3772,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631741,TRUE,00:54.0,-86.2942144,48.8996896,13.8,14,127.8,382.3,3772,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631742,TRUE,01:55.0,-86.291968,48.897392,12.6,11.5,177.1,430,3502,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631743,TRUE,02:55.0,-86.2914304,48.8933952,12,0.9,0.6,416.6,4096,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631744,TRUE,03:56.0,-86.2871296,48.891632,11.5,16.9,132.3,358.5,3779,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631745,TRUE,04:56.0,-86.284768,48.8899296,11.2,0,0,361.6,73,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631746,TRUE,05:56.0,-86.2847168,48.8900992,11.4,0,0,347.1,2164,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631747,TRUE,06:58.0,-86.28448,48.889664,12,0,0,341.4,1598,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631748,TRUE,07:56.0,-86.284576,48.88984,12.7,0.1,0,329.3,600,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631749,TRUE,17:56.0,-86.2809152,48.8812992,15.8,13,171.3,553.2,12330,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631750,TRUE,18:55.0,-86.2804736,48.8795936,15.4,14.7,235.1,580.8,9159,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631751,TRUE,19:54.0,-86.2813632,48.8805696,14.9,2.7,1.4,347,6625,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631752,TRUE,20:56.0,-86.2862976,48.8812288,14.4,0.4,0,304.2,129,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631753,TRUE,21:58.0,-86.2864768,48.8812,14.7,0,0,264.2,2080,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631754,TRUE,22:59.0,-86.2862656,48.881504,15.2,0,0,369.5,785,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631755,TRUE,27:55.0,-86.2874176,48.8854176,15.2,0.4,0,258.4,2437,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631756,TRUE,38:08.0,-86.2885696,48.8877248,26,0,0,307.6,5556,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631757,TRUE,47:55.0,-86.3101952,48.8956256,16.8,2.6,0,392.6,3473,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631758,TRUE,57:56.0,-86.296096,48.8761024,12.7,13.5,185.5,413.7,4755,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631759,TRUE,58:56.0,-86.2938432,48.871952,12.5,0.8,0,495.9,4386,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631760,TRUE,59:55.0,-86.2926848,48.8703904,11.9,1.1,21.5,483.1,3781,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631761,TRUE,00:55.0,-86.2894144,48.8707936,11.2,1.7,31.2,335.5,4249,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631762,TRUE,08:13.0,-86.2897536,48.8732096,12.1,3.2,0,234.2,21,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631763,TRUE,18:25.0,-86.2908096,48.8737376,17.3,0.3,0,234,931,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631764,TRUE,27:55.0,-86.2904896,48.8789248,23,0.3,0,236.5,14531,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631765,TRUE,38:00.0,-86.2914816,48.8809696,21.3,0,0,231.1,237,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631766,TRUE,47:55.0,-86.29584,48.886016,16.6,0.4,0,213.4,947,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631767,TRUE,57:58.0,-86.2981568,48.8886496,15.3,0.1,0,221.1,325,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631768,TRUE,07:54.0,-86.295808,48.8991584,17.7,5.5,0,284.3,6019,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631769,TRUE,08:54.0,-86.2954432,48.8989984,17.8,7.2,65.5,380.4,21073,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631770,TRUE,09:54.0,-86.2957696,48.9007392,18,4.2,0,396.4,22454,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631771,TRUE,10:55.0,-86.295776,48.9032224,17.6,1.3,0,205.2,235,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631772,TRUE,11:56.0,-86.2958528,48.903328,17.1,0.6,0,196.8,176,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631773,TRUE,12:58.0,-86.2954944,48.9033248,18.4,0.5,0,242.4,709,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631774,TRUE,17:56.0,-86.2949504,48.9034464,21.9,0.1,0,254.8,289,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631775,TRUE,27:56.0,-86.2864704,48.8827904,14.1,24.7,175.4,722.5,1890,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631776,TRUE,28:54.0,-86.2902656,48.8803936,13.7,13.9,259.8,622.1,1974,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631777,TRUE,29:54.0,-86.2942144,48.8788352,13,0.3,0,629.5,2471,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631778,TRUE,30:54.0,-86.2970816,48.873488,12.4,21.6,196,656.6,852,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631779,TRUE,31:56.0,-86.2972928,48.8679456,11.8,0.2,0,601.4,2846,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631780,TRUE,32:55.0,-86.3006336,48.866176,11.4,2.2,27.3,511.9,2464,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631781,TRUE,33:54.0,-86.2933952,48.8680128,11.1,11.5,81.4,334.1,790,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631782,TRUE,34:54.0,-86.2897792,48.8688192,11.1,0.3,0,277.7,292,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631783,TRUE,35:56.0,-86.2886272,48.8695328,11.7,8.4,66.5,256.1,1986,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631784,TRUE,36:59.0,-86.2882624,48.8696512,12.3,0,0,262.3,73,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631785,TRUE,38:00.0,-86.288384,48.8698144,13.2,1.9,43.5,223.4,62,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631786,TRUE,38:55.0,-86.288384,48.869904,14.1,0.7,0,223.9,274,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631787,TRUE,47:58.0,-86.2883584,48.871152,17.7,0,0,288.7,121,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631788,TRUE,57:57.0,-86.29264,48.8762336,21.8,0.8,0,213.3,792,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631789,TRUE,08:00.0,-86.3069824,48.8804448,19.4,10.7,194,277.3,19764,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631790,TRUE,08:57.0,-86.3081024,48.8788416,19,13.2,190.8,354.2,5294,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631791,TRUE,09:56.0,-86.3098752,48.8765856,18.6,4,0,513.4,15403,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631792,TRUE,10:57.0,-86.3105152,48.8760352,18.3,1,0,541,18647,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631793,TRUE,11:56.0,-86.3125184,48.8762944,18.2,1,0,486.8,23241,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631794,TRUE,13:14.0,-86.3147904,48.8776736,17.8,7.4,65.5,438.4,19847,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631795,TRUE,13:56.0,-86.3100736,48.8795584,17.5,10.8,51.5,283.3,14869,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631796,TRUE,14:57.0,-86.3096512,48.8802048,16.9,0.7,0,266.9,446,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631797,TRUE,16:02.0,-86.3093824,48.8810528,17.4,0.2,0,290.4,479,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631798,TRUE,16:55.0,-86.3108544,48.8825824,18.7,11.5,157.4,303.7,22212,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631799,TRUE,18:09.0,-86.3139584,48.883056,18.5,0,0,286.9,7801,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631800,TRUE,18:54.0,-86.3142592,48.8829344,19.3,0.1,0,262.8,5805,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631801,TRUE,19:59.0,-86.3107776,48.8854112,19.6,8.8,194.4,271.7,19693,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631802,TRUE,20:57.0,-86.310944,48.8832704,19.1,11.6,156.5,418.3,9185,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631803,TRUE,22:24.0,-86.3106176,48.8775072,19.5,0.1,0,612.1,519,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631804,TRUE,23:20.0,-86.3120832,48.8772896,19.5,13.8,318.3,492.4,519,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631805,TRUE,24:09.0,-86.313632,48.8758176,20.2,0.8,0,532.9,10025,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631806,TRUE,24:54.0,-86.3130624,48.8737856,20.1,0.7,0,587,19479,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631807,TRUE,25:53.0,-86.31232,48.8701792,19,17.7,167.3,586.9,4864,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631808,TRUE,26:54.0,-86.3108032,48.8677664,18.3,4.8,2.1,595.2,20122,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631809,TRUE,27:54.0,-86.3097664,48.8674016,18.3,0.2,0,553.5,21816,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631810,TRUE,28:53.0,-86.30976,48.86752,18.8,0.4,24.9,554.1,20266,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631811,TRUE,29:54.0,-86.307488,48.8646976,18.4,0.7,0,551.1,22689,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631812,TRUE,37:54.0,-86.2903232,48.8715968,16.7,5.9,0,282.8,13269,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631813,TRUE,38:53.0,-86.2891456,48.8730592,16.3,4.4,0,306.8,6637,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631814,TRUE,39:54.0,-86.29024,48.8751328,15.4,9,276.7,325.4,5671,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631815,TRUE,40:53.0,-86.2899328,48.8765728,14.5,11.7,62.9,286.4,4740,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631816,TRUE,42:20.0,-86.2882368,48.8808512,13.9,6.3,0,252,5682,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631817,TRUE,42:52.0,-86.2869248,48.8811072,14.9,7.4,15.5,278.4,4075,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631818,TRUE,43:54.0,-86.2866048,48.8822944,14.1,6.1,52.7,310.6,3432,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631819,TRUE,44:54.0,-86.283488,48.8840864,13.3,0.4,0,346.3,2986,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631820,TRUE,45:54.0,-86.2813824,48.885232,12.5,0.3,0,301,438,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631821,TRUE,46:54.0,-86.2812608,48.8849952,12.4,0.2,0,333.2,51,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631822,TRUE,47:53.0,-86.281344,48.884976,12.9,0.5,0,303,43,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631823,TRUE,57:55.0,-86.27744,48.8891232,16.7,0.2,0,277.9,128,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631824,TRUE,07:58.0,-86.2762688,48.8891104,19.8,0.2,0,369.7,14,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631825,TRUE,17:55.0,-86.2716096,48.8915936,19.8,0,0,275,92,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631826,TRUE,27:58.0,-86.2724736,48.8929184,22.5,0,0,212,2773,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631827,TRUE,38:42.0,-86.268992,48.8983584,20.7,0.2,0,279,36,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631828,TRUE,48:25.0,-86.2683264,48.8983648,20.7,0,0,285.4,41,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631829,TRUE,57:54.0,-86.2684608,48.898528,23.3,0.4,0,297.2,160,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631830,TRUE,07:54.0,-86.2685632,48.8985856,24.8,0.1,0,300.7,108,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631831,TRUE,17:55.0,-86.2696896,48.8976928,23.4,0,0,304.3,140,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18750631832,TRUE,27:54.0,-86.267584,48.898272,19.2,0.2,0,275.4,27,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
